Datos X;Sitio1A-BVrmsMáx[Voltios];Sitio1B-CVrmsMáx[Voltios];Sitio1C-AVrmsMáx[Voltios];Sitio1AIrmsMáx[Amperios];Sitio1BIrmsMáx[Amperios];Sitio1CIrmsMáx[Amperios];Sitio1TOTP(kW)Máx[kW];Sitio1TOTQ-Fnd(kVAR)Máx[kVAR];Sitio2A-BVrmsMáx[Voltios];Sitio2B-CVrmsMáx[Voltios];Sitio2C-AVrmsMáx[Voltios];Sitio2AIrmsMáx[Amperios];Sitio2BIrmsMáx[Amperios];Sitio2CIrmsMáx[Amperios];Sitio2TOTP(kW)Máx[kW];Sitio2TOTQ-Fnd(kVAR)Máx[kVAR];
17/05/2015 15:34:48;56857;56489;56264;124.49;122.21;119.99;10624;4828;56899;56610;56292;309.91;315.98;309.04;29072;4951;
17/05/2015 15:34:49;56819;56531;56267;124.41;122.66;119.70;10602;4858;56814;56442;56294;308.80;310.65;306.38;28911;4779;
17/05/2015 15:34:50;56991;56684;56456;127.04;124.66;121.57;10613;4882;57032;56691;56478;310.15;314.04;305.92;28816;4768;
17/05/2015 15:34:51;56909;56668;56273;124.29;122.29;119.65;10557;4861;56914;56576;56294;308.23;311.17;304.10;28767;4744;
17/05/2015 15:34:52;56898;56751;56388;124.07;123.48;119.99;10565;4824;56957;56756;56413;307.23;308.89;303.31;28542;4705;
17/05/2015 15:34:53;56998;56879;56476;127.41;126.19;122.15;10669;4900;57045;56893;56460;315.03;317.8;310.18;28537;4701;
17/05/2015 15:34:54;56869;56583;56553;125.54;125.22;121.84;10674;4907;56907;56738;56501;307.75;315.25;306.64;28693;4773;
17/05/2015 15:34:55;57003;56711;56310;124.77;124.89;119.92;10510;4856;56814;56599;56586;301.74;308.73;303.47;28593;4675;
17/05/2015 15:34:56;56802;56594;56348;122.35;120.82;119.06;10492;4791;57052;56715;56353;305.93;308.91;303.52;28561;4615;
17/05/2015 15:34:57;56913;56627;56633;124.75;122.16;121.85;10548;4819;56957;56651;56650;302.22;309.84;306.32;28419;4527;
17/05/2015 15:34:58;57096;56944;56577;125.35;124.22;121.56;10672;4919;57142;56960;56600;303.12;307.85;301.60;28396;4626;
17/05/2015 15:34:59;56831;56639;56593;124.85;123.62;120.46;10661;4939;56874;56684;56517;299.87;307.45;301.92;28426;4555;
17/05/2015 15:35:00;56868;56657;56343;125.79;124.25;120.63;10656;4939;56908;56675;56620;308.60;313.70;307.79;28896;4807;
17/05/2015 15:35:01;56920;56603;56328;127.10;124.37;120.73;10707;4931;56794;56621;56355;303.35;308.55;302.93;28488;4501;
17/05/2015 15:35:02;56877;56661;56620;124.41;123.00;122.33;10652;4955;56961;56677;56638;297.51;305.54;297.56;28046;4289;
17/05/2015 15:35:03;57087;56836;56472;126.19;124.38;121.84;10662;5006;57077;56848;56496;302.83;307.24;301.54;28230;4342;
17/05/2015 15:35:04;56909;56567;56336;126.52;124.49;121.66;10740;5008;57133;56790;56476;299.00;305.68;296.81;28232;4397;
17/05/2015 15:35:05;56793;56562;56343;126.30;124.11;121.70;10754;5022;56954;56583;56332;296.96;302.99;296.80;28171;4353;
17/05/2015 15:35:06;56900;56679;56361;128.43;127.24;124.01;10848;5063;56939;56706;56366;294.93;302.66;299.78;28001;4228;
17/05/2015 15:35:07;56839;56683;56377;127.86;126.12;123.74;10882;5050;56816;56707;56375;304.28;308.70;305.29;28325;4418;
17/05/2015 15:35:08;56844;56692;56463;127.87;126.61;123.94;10858;5026;56881;56689;56440;302.09;307.46;301.94;28234;4354;
17/05/2015 15:35:09;56813;56627;56404;125.96;124.70;122.86;10803;5002;56865;56727;56492;294.93;302.74;297.41;28074;4160;
17/05/2015 15:35:10;56826;56616;56278;126.13;126.93;122.28;10813;5023;56825;56642;56296;295.65;303.30;297.44;28160;4261;
17/05/2015 15:35:11;56704;56650;56253;126.86;128.79;121.56;10851;5024;56870;56642;56299;296.64;304.86;296.84;28156;4185;
17/05/2015 15:35:12;56712;56841;55801;127.58;131.71;120.24;10922;5042;56725;56843;55824;295.93;309.43;291.17;28079;4078;
17/05/2015 15:35:13;56608;57083;55959;125.98;133.11;121.35;10928;5068;56758;57049;55959;294.26;310.11;293.52;28082;4119;
17/05/2015 15:35:14;56645;57192;56161;124.61;133.58;122.90;10998;5102;56689;57204;56177;292.97;311.78;294.26;28118;4198;
17/05/2015 15:35:15;56568;57119;56197;123.28;131.70;121.15;10817;5047;56613;57135;56217;296.70;314.43;305.06;28482;4452;
17/05/2015 15:35:16;57150;57179;56861;125.27;129.31;121.79;10720;5071;56597;57188;56008;295.20;317.3;302.66;28489;4543;
17/05/2015 15:35:17;57123;56867;56588;125.38;123.29;119.42;10673;4980;57193;57117;56881;295.25;301.29;293.24;28077;4373;
17/05/2015 15:35:18;57116;56820;56460;126.36;123.76;118.71;10704;4949;57171;56897;56488;294.24;298.56;291.14;27941;4320;
17/05/2015 15:35:19;57083;57016;56426;129.23;126.72;123.84;10806;5031;57133;57041;56445;298.89;306.01;296.92;27953;4262;
17/05/2015 15:35:20;57052;56845;56341;127.99;125.71;122.67;10805;5061;57005;56825;56375;300.76;304.89;295.30;28027;4236;
17/05/2015 15:35:21;57005;56751;56553;129.36;127.26;124.99;10838;5062;57099;56857;56577;299.17;301.83;298.33;27846;4082;
17/05/2015 15:35:22;57042;56905;56519;124.92;123.74;120.89;10721;4997;56950;56695;56442;292.07;296.42;291.37;27795;4039;
17/05/2015 15:35:23;56902;56630;56728;127.31;123.76;126.94;10741;4940;57079;56911;56753;298.37;303.08;302.00;27955;4063;
17/05/2015 15:35:24;56918;56695;56462;126.01;124.18;121.85;10689;4975;56963;56715;56479;303.62;302.50;302.34;27733;3932;
17/05/2015 15:35:25;57103;56901;56586;127.72;126.06;123.39;10757;5049;57146;56882;56584;291.25;297.58;293.17;27588;3870;
17/05/2015 15:35:26;57040;56731;56613;129.55;127.51;124.83;10875;5098;57104;56879;56533;300.80;303.40;297.71;27702;4139;
17/05/2015 15:35:27;57043;56767;56703;129.34;126.02;124.93;10767;5083;57064;56763;56728;299.28;306.65;302.01;27961;4198;
17/05/2015 15:35:28;57216;56731;56816;129.03;125.23;125.76;10749;5109;57103;56803;56827;297.40;304.17;297.99;27417;3840;
17/05/2015 15:35:29;57116;56793;56931;126.00;120.90;122.10;10521;4961;57262;56803;56955;293.23;300.04;298.53;27584;3892;
17/05/2015 15:35:30;56980;56749;56570;123.61;122.11;119.54;10515;4982;57028;56774;56654;296.32;302.88;296.00;27813;3991;
17/05/2015 15:35:31;57303;57031;56773;126.03;123.93;120.80;10572;5027;57347;56879;56784;290.61;295.42;287.86;27108;3663;
17/05/2015 15:35:32;57183;56905;56589;126.84;124.33;120.92;10651;5066;57226;57047;56582;285.62;290.24;286.00;26917;3478;
17/05/2015 15:35:33;57299;56903;56530;128.59;127.28;122.05;10749;5102;57210;56861;56609;275.94;283.37;278.79;26297;2873.0;
17/05/2015 15:35:34;56978;56843;56557;126.74;125.12;122.80;10799;5105;57346;56920;56569;288.12;290.08;282.38;26657;3188;
17/05/2015 15:35:35;57038;56856;56633;126.90;126.61;122.77;10791;5124;57039;56870;56659;277.97;283.99;280.48;26631;3152.2;
17/05/2015 15:35:36;57237;56905;56573;129.74;126.71;121.70;10799;5103;57282;56906;56589;283.65;288.68;281.97;26670;3215;
17/05/2015 15:35:37;57080;56915;56697;127.05;126.21;122.87;10785;5127;57066;56807;56708;277.32;285.20;279.12;26555;3092.8;
17/05/2015 15:35:38;57417;56951;56510;129.45;126.44;120.98;10749;5155;57467;56960;56652;277.64;286.42;279.44;25649;2596.1;
17/05/2015 15:35:39;57326;57110;56627;130.15;127.78;123.36;10731;5115;57373;57117;56650;263.86;274.80;267.35;25002;2304.8;
17/05/2015 15:35:40;57301;56910;56616;129.03;126.74;121.50;10783;5109;57367;57121;56645;278.01;281.64;275.47;25922;2642.0;
17/05/2015 15:35:41;57100;56867;56438;127.34;125.80;121.03;10770;5117;57026;56745;56454;274.23;278.30;274.22;25978;2542.4;
17/05/2015 15:35:42;57123;56861;56487;127.61;125.74;121.55;10719;5068;57142;56877;56497;274.85;280.86;271.80;25957;2486.1;
17/05/2015 15:35:43;57100;56825;56492;126.00;124.30;121.95;10693;5055;57157;56845;56515;278.14;282.24;273.47;25852;2426.1;
17/05/2015 15:35:44;57457;57034;56598;129.82;125.84;122.08;10766;5102;57500;57061;56505;267.50;270.52;263.42;25200;2016.1;
17/05/2015 15:35:45;57025;56885;56494;128.41;126.74;124.04;10832;5122;57190;56953;56623;269.77;279.68;271.36;25469;2238.2;
17/05/2015 15:35:46;57036;56852;56600;128.08;127.21;123.55;10979;5180;57079;56915;56528;268.49;271.20;266.58;25147;2060.9;
17/05/2015 15:35:47;57417;57089;56613;131.65;129.06;124.05;10976;5205;57175;56924;56622;247.82;254.79;247.77;22970;870.4;
17/05/2015 15:35:48;57382;56937;56571;129.45;127.31;122.22;10881;5049;57460;57123;56591;242.70;246.93;239.93;22857;898.1;
17/05/2015 15:35:49;57112;56885;56543;127.89;127.01;123.03;10928;5079;57246;56931;56569;241.30;244.17;237.50;22887;973.3;
17/05/2015 15:35:50;57161;57056;56530;128.04;126.57;122.72;10923;5088;57148;56845;56553;237.89;245.22;238.16;22915;870.1;
17/05/2015 15:35:51;57072;57085;56739;127.89;127.67;124.55;10893;5091;57210;57101;56764;239.68;246.57;238.05;22958;847.4;
17/05/2015 15:35:52;57031;56876;56654;126.51;126.41;122.17;10864;5091;57072;57021;56506;240.95;247.53;238.59;23100;973.3;
17/05/2015 15:35:53;57203;56895;56557;127.40;125.56;121.98;10858;5086;57090;56908;56672;240.56;247.16;241.95;23041;1003.6;
17/05/2015 15:35:54;57159;56924;56588;127.91;126.04;123.28;10856;5049;57251;56944;56616;243.54;250.97;242.12;23284;1206.9;
17/05/2015 15:35:55;57018;56771;56530;126.90;125.17;121.89;10846;5076;57084;56897;56557;250.20;253.12;248.86;23755;1644.3;
17/05/2015 15:35:56;57177;56980;56634;127.12;126.86;122.32;10823;5042;57072;56857;56638;251.50;258.60;250.25;24048;1963.3;
17/05/2015 15:35:57;57123;56971;56602;126.23;125.08;122.15;10782;5018;57226;57005;56634;248.76;253.72;248.02;23699;1734.9;
17/05/2015 15:35:58;57165;56917;56622;127.62;124.84;121.25;10806;5012;57133;56859;56537;245.00;251.13;247.18;23653;1678.9;
17/05/2015 15:35:59;57281;56942;56701;126.86;124.69;121.98;10710;4999;57327;56962;56717;251.17;255.70;247.08;23537;1600.1;
17/05/2015 15:36:00;57221;57027;56615;124.51;123.03;119.39;10651;4971;57302;56828;56668;249.82;254.19;247.80;23642;1619.3;
17/05/2015 15:36:01;57172;56932;56589;127.86;123.47;120.34;10502;4915;57255;57049;56586;254.48;259.86;251.91;23990;1971.6;
17/05/2015 15:36:02;56989;56979;56550;121.45;121.16;116.78;10390;4853;57197;57005;56613;253.62;257.07;252.61;23747;1848.3;
17/05/2015 15:36:03;57143;56908;56552;121.85;120.88;118.14;10394;4849;57181;56928;56577;258.33;262.31;253.56;23830;1932.4;
17/05/2015 15:36:04;56982;56829;56546;122.06;120.48;117.38;10453;4854;57066;56868;56571;252.14;258.46;253.15;24144;2113.3;
17/05/2015 15:36:05;57005;56865;56537;122.43;121.25;117.87;10462;4872;57055;56888;56548;255.19;260.99;256.50;24218;2083.0;
17/05/2015 15:36:06;56980;56856;56521;122.69;121.59;118.31;10529;4940;57032;56827;56519;261.34;270.00;260.32;24690;2323.9;
17/05/2015 15:36:07;57092;56919;56564;123.78;122.49;118.56;10517;4911;57130;56944;56584;266.01;276.79;269.75;24863;2444.2;
17/05/2015 15:36:08;57118;56968;56552;124.86;123.33;119.21;10566;4973;57017;56872;56562;264.25;271.00;265.40;24964;2818.0;
17/05/2015 15:36:09;57065;56821;56467;123.53;122.50;119.03;10515;4913;57157;56987;56519;273.56;282.72;274.66;24877;2549.3;
17/05/2015 15:36:10;56962;57013;56456;122.90;122.44;118.05;10490;4849;57066;57012;56487;287.15;293.44;287.72;26990;3356;
17/05/2015 15:36:11;56976;56776;56411;124.05;122.27;118.30;10523;4892;57016;56781;56433;285.30;290.63;285.56;26810;3243;
17/05/2015 15:36:12;56969;56932;56501;124.11;123.38;121.23;10599;4956;57017;56873;56526;288.92;292.87;288.86;27184;3459;
17/05/2015 15:36:13;56949;56997;56768;123.45;124.09;123.35;10584;4974;56997;56919;56528;290.02;298.48;289.09;27049;3476;
17/05/2015 15:36:14;56944;57018;56697;123.55;123.76;121.11;10566;4950;56981;57029;56796;285.12;294.33;286.08;26867;3337;
17/05/2015 15:36:15;56938;56905;56575;122.38;121.33;117.90;10476;4903;56981;56929;56582;279.03;288.56;282.87;26588;3155.1;
17/05/2015 15:36:16;56887;56854;56526;122.35;122.49;118.96;10520;4915;56936;56827;56553;282.67;290.71;286.84;26899;3347;
17/05/2015 15:36:17;56924;56834;56436;123.95;123.33;120.85;10629;4950;56941;56870;56474;285.55;290.73;284.48;27010;3631;
17/05/2015 15:36:18;56922;56675;56404;125.05;122.95;119.69;10654;5006;56972;56843;56447;283.98;289.45;284.97;26973;3450;
17/05/2015 15:36:19;56915;56809;56427;125.25;123.74;121.04;10693;5040;56936;56801;56442;283.95;289.59;285.18;27099;3519;
17/05/2015 15:36:20;56962;56675;56345;124.76;123.12;120.16;10663;5001;56970;56684;56364;289.83;294.54;287.52;27311;3662;
17/05/2015 15:36:21;56945;56742;56435;125.81;125.09;121.94;10705;5049;57010;56742;56431;285.94;291.65;284.16;27077;3583;
17/05/2015 15:36:22;57002;56679;56379;126.19;123.16;119.51;10681;5038;57043;56749;56449;284.15;290.42;280.39;26699;3264;
17/05/2015 15:36:23;57016;56747;56472;125.87;124.28;120.83;10664;5069;56981;56749;56422;289.42;294.00;288.34;27139;3771;
17/05/2015 15:36:24;57071;56861;56523;127.16;125.78;122.18;10768;5110;57064;56911;56478;287.71;289.26;283.60;26587;3296;
17/05/2015 15:36:25;57000;57078;56568;125.84;125.51;121.59;10787;5120;57113;57097;56577;266.46;270.46;265.39;25010;2613.0;
17/05/2015 15:36:26;56980;57027;56598;125.51;125.79;122.81;10773;5113;57043;56931;56537;260.63;265.05;257.02;24712;2421.1;
17/05/2015 15:36:27;56984;56874;56516;125.68;125.42;122.28;10816;5162;57026;57041;56609;259.77;265.53;259.21;24699;2371.7;
17/05/2015 15:36:28;56949;56805;56453;124.59;124.21;120.99;10734;5137;56997;56886;56512;269.82;277.07;270.96;25509;2995.6;
17/05/2015 15:36:29;56944;56868;56471;124.86;124.52;120.74;10632;5114;56992;56891;56487;270.72;276.19;273.78;25675;3154.1;
17/05/2015 15:36:30;56947;56737;56436;124.54;122.73;120.40;10670;5044;56972;56718;56449;265.38;272.47;266.20;25336;2907.3;
17/05/2015 15:36:31;56956;56897;56472;124.51;122.58;119.55;10647;4962;56986;56899;56497;264.07;270.44;265.82;25375;2948.1;
17/05/2015 15:36:32;57087;56789;56512;125.07;122.60;119.93;10608;4964;56997;56805;56544;268.09;273.99;267.89;25504;3062.5;
17/05/2015 15:36:33;57061;56758;56489;123.75;122.40;118.92;10616;4965;57128;56760;56503;267.58;272.52;265.94;25483;3147.9;
17/05/2015 15:36:34;57013;56738;56449;125.16;125.47;121.87;10681;4992;57088;56762;56469;270.82;276.17;269.80;25544;3138.3;
17/05/2015 15:36:35;56762;56812;56391;122.56;123.57;119.65;10441;4929;56838;56817;56438;283.64;293.74;286.10;26635;4734;
17/05/2015 15:36:36;56829;56751;56555;120.81;121.26;119.17;10460;4917;56874;56771;56566;296.56;304.81;300.19;27109;5299;
17/05/2015 15:36:37;56771;56737;56348;122.32;122.63;119.16;10527;4915;56861;56754;56386;273.22;279.93;274.01;25374;4926;
17/05/2015 15:36:38;56828;56800;56436;123.40;122.38;119.81;10572;4913;56850;56827;56388;311.29;320.7;318.5;27714;6768;
17/05/2015 15:36:39;56991;56793;56447;125.18;123.38;120.68;10595;4945;57016;56780;56465;319.3;323.9;318.1;29368;6127;
17/05/2015 15:36:40;57072;56803;56462;125.62;122.79;120.50;10581;4890;57113;56819;56474;311.99;315.94;311.22;28853;5204;
17/05/2015 15:36:41;56985;56755;56451;123.53;122.03;118.70;10536;4862;57030;56794;56447;313.26;319.2;314.02;29252;5324;
17/05/2015 15:36:42;57143;56865;56386;126.58;124.57;118.94;10587;4885;57161;56877;56424;309.20;316.20;310.14;29015;5156;
17/05/2015 15:36:43;56974;56695;56339;127.51;125.66;121.98;10771;4999;57181;56805;56370;308.13;314.77;308.04;28598;4884;
17/05/2015 15:36:44;56982;56814;56346;126.60;123.78;119.94;10554;4961;57034;56752;56370;308.97;318.0;309.73;29047;5087;
17/05/2015 15:36:45;56947;56802;56334;123.76;122.25;117.85;10564;4866;56947;56817;56361;305.76;312.34;307.42;28969;5080;
17/05/2015 15:36:46;56909;56690;56273;123.46;122.37;118.49;10608;4865;56990;56707;56310;308.32;312.71;305.07;28918;5028;
17/05/2015 15:36:47;57016;56825;56336;125.37;123.51;119.00;10610;4881;57063;56832;56355;309.97;319.4;314.04;28910;5061;
17/05/2015 15:36:48;56913;56699;56287;123.58;122.40;118.24;10605;4869;56954;56760;56357;304.84;313.02;302.35;28748;4923;
17/05/2015 15:36:49;56920;56731;56247;124.73;123.32;119.54;10655;4917;56959;56758;56305;304.40;308.17;301.13;28592;4816;
17/05/2015 15:36:50;56882;56702;56303;123.54;122.77;118.71;10634;4890;56881;56725;56276;304.17;312.07;305.08;28811;4888;
17/05/2015 15:36:51;56944;56699;56346;125.37;123.81;120.00;10703;4961;56985;56691;56375;309.31;316.00;308.83;29188;5138;
17/05/2015 15:36:52;56985;56684;56332;125.40;123.79;119.62;10696;4935;56936;56725;56353;302.24;310.62;303.16;28680;4834;
17/05/2015 15:36:53;57036;56728;56280;126.58;124.18;120.69;10687;4904;57081;56740;56328;306.37;310.61;304.64;28444;4707;
17/05/2015 15:36:54;56927;56587;56233;126.71;123.22;120.83;10694;4876;56883;56747;56283;305.46;310.30;305.89;28905;4851;
17/05/2015 15:36:55;56884;56607;56310;127.77;124.40;121.72;10803;4974;56963;56570;56328;306.78;312.21;306.84;28811;4851;
17/05/2015 15:36:56;56784;56668;56361;126.72;125.60;122.96;10783;5006;56861;56691;56388;304.76;309.65;304.94;28752;4794;
17/05/2015 15:36:57;56973;56664;56386;127.18;125.32;122.83;10839;5063;56947;56633;56366;304.21;311.33;308.02;28566;4668;
17/05/2015 15:36:58;56860;56580;56282;127.13;125.28;122.76;10837;5058;57025;56688;56409;303.91;307.63;301.98;28477;4612;
17/05/2015 15:36:59;56770;56592;56354;127.92;125.45;123.58;10858;5089;56816;56592;56373;302.40;304.88;302.45;28482;4600;
17/05/2015 15:37:00;56761;56655;56305;136.32;135.10;132.18;10933;5259;56780;56666;56326;299.01;304.64;300.59;28464;4638;
17/05/2015 15:37:01;56752;56778;56399;135.20;134.48;131.83;10975;5442;56801;56828;56415;299.69;307.13;302.77;28517;4653;
17/05/2015 15:37:02;56797;56639;56314;128.93;126.10;123.98;10943;5197;56847;56657;56337;301.93;305.03;301.12;28485;4590;
17/05/2015 15:37:03;56793;56715;56381;126.74;125.61;123.53;10882;5197;56838;56727;56391;297.69;304.48;299.95;28462;4572;
17/05/2015 15:37:04;56790;56562;56345;128.46;127.60;125.20;10957;5235;56831;56693;56370;301.00;306.39;303.09;28379;4531;
17/05/2015 15:37:05;56788;56655;56366;129.21;127.24;124.99;11012;5276;56838;56590;56391;299.26;304.15;298.95;28406;4521;
17/05/2015 15:37:06;56764;56639;56366;127.34;126.09;123.89;10889;5221;56831;56677;56377;298.68;304.05;300.44;28511;4562;
17/05/2015 15:37:07;56766;56683;56323;127.45;126.02;123.73;10890;5238;56811;56660;56386;300.35;305.43;299.63;28456;4539;
17/05/2015 15:37:08;56768;56670;56390;129.70;126.80;124.60;10827;5178;56816;56680;56420;302.26;305.86;300.75;28582;4605;
17/05/2015 15:37:09;56771;56610;56379;125.51;124.62;122.97;10734;5053;56818;56684;56402;299.64;304.92;299.64;28566;4597;
17/05/2015 15:37:10;56766;56758;56469;124.98;124.79;122.53;10754;5046;56787;56666;56389;301.29;305.64;302.99;28555;4612;
17/05/2015 15:37:11;56828;56775;56368;125.85;124.69;123.53;10805;5098;56811;56783;56496;303.47;305.51;303.25;28475;4589;
17/05/2015 15:37:12;56781;56634;56375;125.49;124.97;122.14;10770;5093;56865;56787;56398;303.93;305.93;302.61;28346;4515;
17/05/2015 15:37:13;56764;56628;56301;127.54;127.17;124.42;10862;5132;56801;56646;56395;300.18;304.87;300.77;28447;4581;
17/05/2015 15:37:14;56728;56758;56391;125.95;125.83;122.78;10767;5051;56803;56781;56406;302.19;307.77;303.00;28363;4547;
17/05/2015 15:37:15;56868;56619;56363;126.38;124.68;122.17;10808;5054;56901;56718;56380;298.91;301.58;297.98;28379;4527;
17/05/2015 15:37:16;56641;56498;56294;126.34;125.41;123.24;10855;5043;56792;56530;56339;298.99;307.59;300.82;28313;4414;
17/05/2015 15:37:17;56703;56524;56201;127.24;126.40;122.96;10899;5097;56694;56556;56220;297.26;302.51;297.30;28257;4338;
17/05/2015 15:37:18;56775;56672;56384;127.88;127.40;125.39;10937;5116;56818;56677;56407;300.33;306.22;303.70;28503;4570;
17/05/2015 15:37:19;56697;56534;56278;128.24;126.72;124.16;10908;5071;56747;56543;56301;305.47;311.21;307.72;28668;4598;
17/05/2015 15:37:20;56547;56381;56044;126.28;125.58;122.41;10840;5026;56624;56372;56110;309.00;314.20;309.08;29179;4751;
17/05/2015 15:37:21;56603;56460;56098;126.55;124.64;122.69;10825;5003;56642;56487;56085;305.16;310.73;305.16;28729;4520;
17/05/2015 15:37:22;56592;56442;56156;126.56;125.36;122.27;10831;5011;56604;56467;56177;306.30;308.59;304.34;28577;4449;
17/05/2015 15:37:23;56654;56341;56044;129.32;127.09;123.73;10957;5106;56698;56458;56152;307.82;312.58;308.19;28773;4641;
17/05/2015 15:37:24;56592;56464;56129;129.07;128.27;125.02;10992;5175;56633;56391;56089;311.33;312.59;308.12;28874;4781;
17/05/2015 15:37:25;56563;56479;56138;129.37;129.42;125.52;11059;5196;56633;56478;56157;304.74;309.92;305.41;28698;4635;
17/05/2015 15:37:26;56684;56562;56233;129.87;129.08;125.69;11070;5223;56731;56592;56265;304.33;311.25;306.68;28771;4755;
17/05/2015 15:37:27;56650;56652;56179;129.64;129.76;126.00;11101;5244;56716;56520;56209;312.94;318.6;312.01;29281;5026;
17/05/2015 15:37:28;56688;56713;56192;130.49;129.73;126.32;11113;5239;56734;56733;56204;311.68;321.1;312.27;29075;4938;
17/05/2015 15:37:29;56703;56544;56107;130.34;129.26;124.55;11024;5225;56597;56552;56148;307.89;318.5;309.61;29054;4794;
17/05/2015 15:37:30;56748;56719;56233;129.34;128.93;124.78;10928;5177;56794;56749;56235;311.97;316.03;312.79;29148;4921;
17/05/2015 15:37:31;56581;56657;56206;128.19;129.86;125.97;10949;5182;56702;56565;56173;314.33;320.7;312.42;29330;5084;
17/05/2015 15:37:32;56757;56426;56123;131.22;128.32;124.74;10951;5168;56647;56680;56211;315.27;320.1;312.14;29303;5094;
17/05/2015 15:37:33;56657;56459;56085;129.68;127.53;123.95;10976;5160;56805;56455;56096;313.79;319.5;311.25;29171;5023;
17/05/2015 15:37:34;56639;56482;56134;129.15;127.84;124.79;11002;5152;56680;56491;56166;309.63;314.62;309.40;28999;4867;
17/05/2015 15:37:35;56588;56386;56028;129.55;127.39;123.39;10932;5149;56653;56399;56087;312.30;319.0;311.90;29142;4956;
17/05/2015 15:37:36;56619;56370;55974;128.85;128.11;124.45;10941;5160;56635;56393;56002;312.12;317.3;310.37;29258;5026;
17/05/2015 15:37:37;56597;56522;56037;129.11;129.12;124.92;10885;5140;56662;56543;56058;318.2;321.7;315.38;29567;5175;
17/05/2015 15:37:38;56558;56480;56028;126.19;126.94;121.85;10768;5036;56595;56494;56042;310.03;317.9;310.43;29042;4878;
17/05/2015 15:37:39;56583;56354;55947;125.87;124.70;120.95;10704;4968;56562;56379;55919;319.4;324.5;320.1;29306;6262;
17/05/2015 15:37:40;56579;56401;55979;126.03;124.56;120.09;10661;4944;56626;56431;55961;324.2;331.0;325.4;29843;6182;
17/05/2015 15:37:41;56581;56424;56012;125.81;124.99;119.96;10510;4867;56626;56438;55986;305.50;311.96;305.18;28305;6396;
