Datos X;Sitio1A-BVrmsMáx[Voltios];Sitio1B-CVrmsMáx[Voltios];Sitio1C-AVrmsMáx[Voltios];Sitio1AIrmsMáx[Amperios];Sitio1BIrmsMáx[Amperios];Sitio1CIrmsMáx[Amperios];Sitio1TOTP(kW)Máx[kW];Sitio1TOTQ-Fnd(kVAR)Máx[kVAR];Sitio1TOTPEnerg(kWh)Valor[kWh];Sitio2A-BVrmsMáx[Voltios];Sitio2B-CVrmsMáx[Voltios];Sitio2C-AVrmsMáx[Voltios];Sitio2AIrmsMáx[Amperios];Sitio2BIrmsMáx[Amperios];Sitio2CIrmsMáx[Amperios];Sitio2TOTP(kW)Máx[kW];Sitio2TOTQ-Fnd(kVAR)Máx[kVAR];
17/05/2015 10:38:17;57081;56884;56650;128.25;126.24;123.98;10799;5429;227562;57124;56935;56670;321.0;327.8;319.8;30231;5815;
17/05/2015 10:38:18;57103;56907;56654;127.19;124.79;121.89;10681;5365;227562;57144;56918;56673;319.4;325.5;319.2;30247;5840;
17/05/2015 10:38:19;57138;56978;56775;128.58;125.94;125.62;10837;5402;227562;57183;56978;56803;322.2;329.5;320.9;30290;5858;
17/05/2015 10:38:20;57170;56857;56649;129.44;127.66;124.24;10962;5484;227562;57183;56882;56670;322.9;327.9;321.1;30286;5844;
17/05/2015 10:38:21;57190;57000;56818;127.27;126.09;123.28;10838;5366;227562;57221;57031;56841;322.3;328.0;321.1;30159;5746;
17/05/2015 10:38:22;57212;56982;56744;125.31;123.93;120.73;10702;5227;227562;57259;57013;56778;320.0;325.8;320.9;30321;5880;
17/05/2015 10:38:23;57147;56936;56623;126.23;124.43;121.56;10772;5265;227562;57194;56960;56635;318.0;323.0;314.79;30133;5656;
17/05/2015 10:38:24;57176;57029;56712;126.38;124.32;121.85;10777;5241;227562;57226;57005;56733;318.0;323.1;316.9;30000;5535;
17/05/2015 10:38:25;57143;56929;56622;127.28;125.10;122.01;10812;5218;227562;57224;57036;56671;315.22;321.1;313.60;29964;5542;
17/05/2015 10:38:26;57143;56931;56600;126.22;124.03;121.10;10750;5198;227562;57188;56884;56632;316.19;320.4;313.15;29872;5482;
17/05/2015 10:38:27;57192;56922;56699;124.64;123.76;120.49;10612;5181;227562;57232;56956;56729;315.01;319.6;314.27;29849;5477;
17/05/2015 10:38:28;57129;56862;56715;125.45;122.24;122.19;10599;5135;227562;57188;56918;56731;319.3;325.4;316.8;29955;5562;
17/05/2015 10:38:29;57081;56809;56567;125.41;122.69;119.57;10609;5128;227562;57090;56815;56729;318.6;322.8;318.4;30043;5560;
17/05/2015 10:38:30;57125;56826;56795;124.94;122.94;121.96;10607;5135;227562;57123;56866;56809;318.2;322.1;316.8;30081;5655;
17/05/2015 10:38:31;57125;56788;56605;127.14;125.42;121.81;10753;5212;227562;57179;56833;56729;321.1;325.8;318.0;30138;5659;
17/05/2015 10:38:32;57050;56780;56585;127.53;125.23;122.96;10811;5223;227562;57104;56778;56635;319.2;323.4;319.7;30212;5658;
17/05/2015 10:38:33;57127;56905;56751;124.76;123.29;120.90;10556;5124;227562;57170;56856;56690;316.7;325.4;318.4;30187;5698;
17/05/2015 10:38:34;57159;56844;56672;125.35;122.64;120.75;10618;5098;227562;57143;56925;56767;321.2;329.2;319.5;30275;5713;
17/05/2015 10:38:35;57094;56829;56602;125.65;123.49;121.72;10678;5131;227562;57212;56873;56621;320.6;326.5;319.1;30125;5556;
17/05/2015 10:38:36;57070;56915;56717;125.86;123.87;122.24;10733;5152;227562;57088;56924;56731;317.2;323.3;317.2;30179;5592;
17/05/2015 10:38:37;57099;56706;56441;126.07;124.41;121.73;10754;5171;227562;57144;56740;56502;320.2;322.8;316.5;30244;5601;
17/05/2015 10:38:38;57036;56668;56448;126.71;124.64;121.86;10719;5131;227562;57144;56735;56480;317.3;322.1;315.60;30194;5532;
17/05/2015 10:38:39;56992;56742;56448;126.30;124.36;121.39;10724;5158;227562;57077;56775;56471;318.0;323.1;315.50;30242;5545;
17/05/2015 10:38:40;57050;56731;56506;126.17;123.49;120.85;10760;5180;227562;57093;56733;56534;327.0;332.6;325.3;30630;5792;
17/05/2015 10:38:41;57010;56793;56501;125.88;124.59;120.69;10705;5139;227562;57055;56809;56507;329.2;334.3;325.0;30659;5928;
17/05/2015 10:38:42;57065;56867;56549;127.09;125.16;122.22;10751;5222;227562;57081;56878;56570;322.5;328.0;321.1;30350;5735;
17/05/2015 10:38:43;57092;56931;56548;124.66;123.78;120.89;10659;5162;227562;57135;56955;56579;321.1;329.1;319.7;30288;5733;
17/05/2015 10:38:44;56987;56882;56513;124.33;124.52;120.54;10639;5181;227562;57032;56869;56421;321.2;327.8;317.8;30284;5787;
17/05/2015 10:38:45;57034;56855;56486;126.36;125.83;121.49;10724;5223;227562;57063;56913;56525;317.7;324.3;316.06;30254;5807;
17/05/2015 10:38:46;57025;56809;56418;126.49;128.30;122.32;10787;5297;227562;57083;56866;56498;319.2;326.2;317.8;30303;5780;
17/05/2015 10:38:47;56936;56786;56396;126.47;125.66;123.09;10697;5265;227562;56981;56840;56439;322.0;330.0;323.9;30488;5853;
17/05/2015 10:38:48;57059;56833;56485;126.13;124.95;121.82;10708;5304;227562;57099;56866;56504;323.8;331.2;322.4;30576;5999;
17/05/2015 10:38:49;56930;56755;56486;128.06;126.15;123.38;10728;5238;227562;57043;56797;56514;329.8;336.8;328.8;31027;6216;
17/05/2015 10:38:50;56909;56726;56452;130.76;130.06;126.55;11076;5508;227562;56955;56733;56473;323.6;329.2;323.0;30444;5840;
17/05/2015 10:38:51;56938;56766;56445;130.76;129.18;126.10;11076;5550;227562;56972;56749;56482;327.8;334.8;325.4;30284;5818;
17/05/2015 10:38:52;56932;56768;56429;130.22;128.88;125.29;10990;5536;227562;56981;56786;56464;327.4;333.7;326.0;30605;5975;
17/05/2015 10:38:53;56912;56719;56346;127.88;127.79;122.77;10864;5425;227562;56961;56708;56394;326.9;335.2;326.7;30635;5983;
17/05/2015 10:38:54;56967;56719;56411;128.73;126.47;123.43;10860;5386;227562;57010;56740;56442;323.1;328.3;321.5;30061;5623;
17/05/2015 10:38:55;56938;56739;56367;127.89;127.38;122.43;10835;5346;227562;56984;56757;56422;317.4;323.3;314.49;30057;5591;
17/05/2015 10:38:56;57081;56726;56382;130.73;129.79;126.85;10965;5400;227562;56961;56735;56406;329.3;334.9;326.7;30236;5618;
17/05/2015 10:38:57;57072;56691;56405;131.84;129.41;126.21;10963;5396;227562;57130;56708;56426;329.2;336.2;328.4;30684;5967;
17/05/2015 10:38:58;57005;56777;56576;127.08;127.02;122.18;10803;5326;227562;57115;56735;56388;323.9;329.8;319.5;30055;5674;
17/05/2015 10:38:59;57061;56746;56472;127.89;125.47;122.27;10794;5246;227562;57104;56793;56599;320.3;325.5;316.9;30113;5673;
17/05/2015 10:39:00;56990;56719;56452;128.49;126.95;122.61;10788;5209;227562;57101;56766;56484;331.4;338.2;328.2;30630;6129;
17/05/2015 10:39:01;56876;56670;56337;129.29;128.55;124.88;11001;5340;227562;56959;56688;56415;331.8;338.8;331.7;30789;7456;
17/05/2015 10:39:02;56932;56731;56468;129.88;129.46;125.30;11015;5399;227562;56970;56739;56491;326.6;333.2;324.4;30302;6303;
17/05/2015 10:39:03;56952;56733;56389;128.75;128.28;123.77;10880;5402;227562;56992;56695;56446;314.15;320.8;312.23;28962;7267;
17/05/2015 10:39:04;56994;56724;56391;128.36;125.34;121.72;10753;5332;227562;57041;56751;56390;328.5;335.1;325.0;29942;6843;
17/05/2015 10:39:05;57019;56835;56546;130.40;128.64;125.58;10858;5367;227562;56986;56800;56567;306.37;313.29;305.20;28502;4508;
17/05/2015 10:39:06;57010;57011;56492;130.04;128.61;124.56;10864;5374;227562;57064;57036;56502;306.88;316.14;306.90;28849;4545;
17/05/2015 10:39:07;56999;56880;56443;126.29;124.45;121.54;10651;5215;227562;57044;56987;56516;304.53;311.25;303.61;28984;4539;
17/05/2015 10:39:08;56807;56679;56373;125.19;125.11;120.89;10643;5195;227562;57030;56689;56379;305.15;315.94;304.73;28954;4405;
17/05/2015 10:39:09;57036;56895;56344;125.33;124.85;121.11;10670;5218;227562;56817;56693;56394;306.26;314.35;305.75;28846;4337;
17/05/2015 10:39:10;57089;56733;56459;127.83;124.99;121.12;10751;5268;227562;57135;56915;56478;300.80;311.30;299.21;27938;3928;
17/05/2015 10:39:11;56889;56644;56362;127.52;127.03;123.26;10833;5337;227562;57019;56715;56394;285.46;293.43;284.51;27151;3514;
17/05/2015 10:39:12;57105;56864;56466;128.91;128.22;124.56;10911;5397;227562;57006;56893;56448;295.99;304.14;297.32;28131;4040;
17/05/2015 10:39:13;57043;56827;56403;129.42;127.36;123.23;10922;5399;227562;57146;56853;56491;296.76;303.86;295.96;28219;4123;
17/05/2015 10:39:14;57063;56729;56421;128.66;128.05;123.16;10890;5309;227562;57104;56737;56453;297.57;304.66;294.86;28305;4159;
17/05/2015 10:39:15;56965;56740;56365;128.68;127.49;123.53;10965;5403;227562;56973;56708;56363;296.59;303.32;295.53;28060;3984;
17/05/2015 10:39:16;57074;56838;56479;128.59;127.24;123.57;10874;5384;227562;57121;56844;56511;287.77;295.46;287.75;27453;3589;
17/05/2015 10:39:17;57009;56827;56528;128.38;126.54;123.48;10829;5378;227562;57123;56800;56448;287.61;295.44;284.91;27331;3608;
17/05/2015 10:39:18;57047;56820;56623;129.59;127.92;124.94;10945;5416;227562;57053;56860;56655;285.95;294.98;286.14;27115;3460;
17/05/2015 10:39:19;57119;56804;56528;132.51;130.25;126.74;11166;5501;227562;57110;56844;56623;263.17;270.28;262.39;24594;1879.7;
17/05/2015 10:39:20;57096;56864;56508;129.71;129.63;124.41;11028;5386;227562;57163;56833;56534;255.12;262.32;252.19;24425;1890.1;
17/05/2015 10:39:21;57207;57005;56558;129.15;128.01;124.34;10961;5387;227562;57248;57025;56599;256.70;263.59;253.91;24615;2062.8;
17/05/2015 10:39:22;57150;56893;56609;128.86;127.95;124.17;11017;5380;227562;57199;56916;56639;254.10;260.72;251.57;24474;1929.7;
17/05/2015 10:39:23;57116;56838;56521;129.53;129.30;125.45;11049;5377;227562;57159;56895;56552;254.64;262.39;254.30;24525;1968.4;
17/05/2015 10:39:24;57152;56878;56506;130.09;129.93;124.13;11000;5399;227562;57093;56800;56477;263.23;269.10;260.46;24973;2445.2;
17/05/2015 10:39:25;57074;56876;56584;130.10;130.01;124.68;11018;5383;227562;57195;56891;56612;262.84;268.69;257.72;25028;2547.8;
17/05/2015 10:39:26;56990;56778;56382;130.61;129.94;125.48;11070;5373;227562;57084;56862;56437;259.62;265.77;256.34;24775;2345.7;
17/05/2015 10:39:27;57050;56844;56472;130.25;130.57;124.25;11005;5369;227562;57095;56846;56486;260.20;267.68;257.66;24846;2504.3;
17/05/2015 10:39:28;56947;56715;56499;130.44;129.49;126.38;10964;5364;227562;57063;56731;56520;262.15;267.77;259.66;24808;2399.9;
17/05/2015 10:39:29;57149;56891;56746;131.52;129.75;126.73;11040;5438;227562;57099;56858;56675;264.14;272.59;264.48;25084;2657.8;
17/05/2015 10:39:30;57085;56876;56654;131.74;129.01;126.91;11054;5452;227562;57192;56907;56763;268.30;275.24;268.68;25340;2895.3;
17/05/2015 10:39:31;57129;56935;56699;129.43;127.62;124.79;10991;5414;227562;57177;56967;56718;263.10;274.26;262.08;24497;2317.6;
17/05/2015 10:39:32;57123;56842;56575;128.04;126.32;123.29;10870;5282;227562;57170;56876;56646;261.48;267.46;260.23;24691;2405.6;
17/05/2015 10:39:33;57036;56826;56512;128.26;126.43;123.65;10862;5281;227562;57052;56871;56581;259.42;264.26;255.97;24270;1946.4;
17/05/2015 10:39:34;56985;56813;56587;128.81;126.83;124.11;10877;5287;227562;57081;56820;56601;261.87;269.99;262.69;24462;1948.6;
17/05/2015 10:39:35;56961;56724;56499;128.16;126.24;123.11;10835;5226;227562;56992;56840;56507;264.88;273.26;263.96;25026;2371.8;
17/05/2015 10:39:36;56885;56639;56465;128.97;127.79;124.55;10920;5282;227562;57003;56686;56491;275.36;282.16;272.48;25680;2785.1;
17/05/2015 10:39:37;56936;56688;56329;129.12;128.39;124.55;10958;5357;227562;56983;56702;56460;272.98;283.39;271.99;25867;3186;
17/05/2015 10:39:38;56847;56637;56587;130.32;128.83;126.05;10951;5329;227562;56939;56697;56309;290.96;298.18;287.55;26587;3392;
17/05/2015 10:39:39;56889;56642;56645;130.21;127.71;126.95;10805;5253;227562;56932;56655;56671;287.65;293.20;288.47;26949;3345;
17/05/2015 10:39:40;56909;56666;56607;128.12;126.15;124.96;10775;5215;227562;56952;56689;56457;297.98;298.44;291.91;27518;3713;
17/05/2015 10:39:41;56930;56651;56470;129.30;127.06;124.16;10804;5249;227562;56962;56650;56635;294.25;298.56;293.53;27692;3848;
17/05/2015 10:39:42;56869;56722;56382;128.95;127.11;123.78;10903;5269;227562;56979;56717;56475;297.52;305.97;295.11;27962;4060;
17/05/2015 10:39:43;57005;56755;56407;129.49;129.95;125.47;10957;5312;227562;57046;56768;56428;296.91;304.64;293.77;27948;4080;
17/05/2015 10:39:44;56907;56753;56432;132.51;131.13;128.88;11094;5415;227562;56924;56768;56419;297.18;305.19;296.14;28120;4164;
17/05/2015 10:39:45;56989;56729;56420;131.51;129.85;125.73;11029;5419;227562;56953;56757;56469;296.46;302.88;296.83;27739;4009;
17/05/2015 10:39:46;56907;56746;56398;129.46;127.34;124.30;10771;5229;227562;57035;56764;56450;290.83;296.20;284.67;27237;3611;
17/05/2015 10:39:47;56876;56691;56571;128.93;128.32;125.06;10770;5266;227562;56917;56708;56594;289.56;298.24;289.22;27355;3662;
17/05/2015 10:39:48;56958;56773;56591;130.05;128.49;128.14;10867;5340;227562;57006;56644;56610;290.22;297.49;290.82;26675;3113.9;
17/05/2015 10:39:49;56898;56786;56576;130.01;128.93;126.73;10855;5315;227562;56948;56838;56552;264.91;271.79;261.24;24629;2239.7;
17/05/2015 10:39:50;56999;56764;56461;130.14;128.59;125.08;10853;5337;227562;56926;56719;56594;263.23;269.61;261.24;24800;2369.7;
17/05/2015 10:39:51;56945;56682;56515;128.90;127.60;124.89;10853;5299;227562;57043;56782;56547;264.98;273.67;263.93;25042;2488.5;
17/05/2015 10:39:52;56843;56648;56488;131.51;129.78;130.74;10987;5343;227562;56833;56602;56448;276.70;285.29;274.60;25554;2929.1;
17/05/2015 10:39:53;56794;56700;56376;130.64;129.59;127.10;10969;5289;227562;56888;56711;56511;282.07;288.01;276.91;25837;3141.0;
17/05/2015 10:39:54;56861;56557;56692;132.06;129.57;127.30;11048;5373;227562;56835;56562;56720;279.33;285.53;277.32;25750;3093.5;
17/05/2015 10:39:55;56885;56746;56443;131.35;129.21;125.72;10972;5385;227562;56917;56769;56381;276.26;283.45;275.63;25868;3121.2;
17/05/2015 10:39:56;56934;56668;56411;133.63;131.04;127.62;10988;5323;227562;56975;56648;56468;278.48;282.75;275.84;25838;2950.7;
17/05/2015 10:39:57;56710;56583;56329;131.02;130.04;127.30;11003;5269;227562;56866;56697;56432;285.79;293.23;285.87;26361;3189;
17/05/2015 10:39:58;56770;56543;56149;130.14;129.74;126.98;10988;5240;227562;56815;56550;56345;287.71;295.46;282.58;26709;3416;
17/05/2015 10:39:59;56774;56550;56349;129.70;127.38;125.33;10920;5214;227562;56819;56568;56352;284.91;294.07;284.11;26366;3248;
17/05/2015 10:40:00;56903;56668;56613;131.14;128.54;126.78;10873;5248;228481;56948;56668;56471;286.17;288.78;283.15;26070;3138.6;
17/05/2015 10:40:01;56890;56693;56494;131.52;129.64;126.59;10894;5213;228481;56942;56704;56634;286.88;293.20;284.64;26629;3450;
17/05/2015 10:40:02;56792;56526;56293;129.72;127.70;125.69;10946;5257;228481;56848;56688;56379;292.11;299.02;289.87;27027;3549;
17/05/2015 10:40:03;56769;56439;56117;131.01;129.60;126.34;10969;5296;228481;56806;56546;56312;286.90;296.06;283.84;26756;3413;
17/05/2015 10:40:04;56770;56437;56219;132.31;130.75;126.85;11015;5336;228481;56784;56463;56262;293.60;305.79;290.97;27278;3723;
17/05/2015 10:40:05;56765;56519;56124;131.45;129.75;126.99;11021;5340;228481;56817;56417;55988;305.81;314.45;304.44;27654;4156;
17/05/2015 10:40:06;56745;56485;56192;129.84;128.52;125.19;10945;5289;228481;56790;56559;56172;306.22;312.06;298.85;27684;4288;
17/05/2015 10:40:07;56780;56432;56164;131.63;130.53;126.44;11001;5195;228481;56828;56441;56229;326.5;333.4;325.9;28407;4577;
17/05/2015 10:40:08;56652;56583;56090;134.19;132.54;130.15;11173;5372;228481;56679;56350;56123;350.0;354.4;345.7;31395;7479;
17/05/2015 10:40:09;56565;56403;56225;130.70;128.69;126.80;10932;5256;228481;56701;56591;56173;347.4;351.2;343.2;31405;6958;
17/05/2015 10:40:10;56625;56417;56219;130.69;128.26;126.36;10898;5294;228481;56670;56446;56256;330.4;338.7;329.3;29862;7168;
17/05/2015 10:40:11;56654;56359;56027;131.00;129.53;126.09;10930;5289;228481;56699;56379;56246;338.8;345.2;336.3;30656;7404;
17/05/2015 10:40:12;56696;56521;56151;132.03;130.29;127.20;11048;5367;228481;56708;56455;56177;332.4;341.2;327.3;30418;6161;
17/05/2015 10:40:13;56730;56532;56230;127.67;127.55;124.53;10814;5216;228481;56748;56539;56262;328.5;334.7;324.9;30446;5597;
17/05/2015 10:40:14;56692;56514;56263;131.16;129.63;126.94;10906;5183;228481;56779;56528;56229;328.5;335.3;328.8;30479;5609;
17/05/2015 10:40:15;56681;56495;56081;130.59;133.51;126.29;10983;5284;228481;56728;56443;56284;328.9;336.7;325.3;30492;5523;
17/05/2015 10:40:16;56549;56352;56185;130.29;130.16;127.22;10911;5237;228481;56555;56519;56204;324.9;336.6;327.1;30521;5484;
17/05/2015 10:40:17;56591;56296;56234;132.33;130.62;127.64;11072;5359;228481;56626;56388;56251;332.6;344.2;329.3;30568;5520;
17/05/2015 10:40:18;56650;56428;56160;134.33;131.28;128.54;11066;5387;228481;56677;56457;56143;332.9;337.9;332.2;30646;5510;
17/05/2015 10:40:19;56701;56412;56196;132.61;130.13;127.09;11091;5385;228481;56751;56432;56192;329.4;337.9;327.5;30656;5597;
17/05/2015 10:40:20;56761;56466;56037;134.09;131.92;128.49;11157;5395;228481;56813;56432;56220;327.4;334.3;326.0;30629;5584;
17/05/2015 10:40:21;56431;56397;56146;132.21;132.49;129.53;11137;5325;228481;56475;56448;56183;322.4;333.7;328.7;30165;5209;
17/05/2015 10:40:22;56569;56510;56225;132.04;130.66;128.08;11100;5364;228481;56570;56508;56213;321.7;327.3;319.8;30010;5074;
17/05/2015 10:40:23;56487;56428;56228;131.50;132.09;128.71;11149;5336;228481;56611;56535;56258;323.1;330.4;322.2;30015;5161;
17/05/2015 10:40:24;56501;56559;56331;138.69;132.71;131.80;11256;5378;228481;56535;56579;56352;316.9;325.8;317.0;29743;5065;
17/05/2015 10:40:25;56620;56316;56423;137.38;132.38;133.74;11373;5435;228481;56602;56339;56363;325.3;329.3;323.8;29967;5049;
17/05/2015 10:40:26;56609;56294;56558;137.88;135.71;136.51;11453;5474;228481;56657;56337;56583;325.2;328.6;324.7;29967;4994;
17/05/2015 10:40:27;56645;56299;56463;135.91;133.22;134.35;11438;5451;228481;56688;56319;56269;328.8;331.3;320.7;29910;5005;
17/05/2015 10:40:28;56709;56423;56423;139.09;135.06;135.78;11625;5601;228481;56737;56434;56469;321.4;330.5;323.6;29911;5070;
17/05/2015 10:40:29;56669;56218;56414;136.28;132.54;134.29;11473;5504;228481;56753;56296;56298;320.6;321.9;317.1;29823;5012;
17/05/2015 10:40:30;56647;56414;56490;136.56;133.34;132.37;11416;5484;228481;56726;56221;56441;322.6;326.8;318.8;29725;4906;
17/05/2015 10:40:31;56772;56592;56335;135.98;133.77;132.29;11440;5493;228481;56750;56597;56491;323.4;330.3;323.2;29875;4995;
17/05/2015 10:40:32;56772;56466;56353;136.13;133.73;132.38;11402;5460;228481;56822;56477;56359;322.8;328.9;321.7;30032;5082;
17/05/2015 10:40:33;56760;56452;56209;137.26;136.25;133.14;11513;5466;228481;56810;56499;56374;321.9;330.0;320.2;29636;4760;
17/05/2015 10:40:34;56736;56461;56200;137.61;135.47;132.92;11479;5509;228481;56777;56479;56166;315.27;322.9;316.4;29292;4651;
17/05/2015 10:40:35;56740;56624;56311;136.69;134.97;132.08;11445;5504;228481;56784;56642;56320;321.5;329.3;319.7;29880;5041;
17/05/2015 10:40:36;56761;56475;56299;134.51;132.21;130.00;11299;5431;228481;56779;56608;56311;318.4;325.6;321.6;29773;4943;
17/05/2015 10:40:37;56752;56385;56275;133.97;131.35;129.81;11202;5362;228481;56808;56492;56264;317.9;322.5;316.6;29783;4921;
17/05/2015 10:40:38;56743;56512;56194;136.20;134.28;131.17;11380;5409;228481;56730;56423;56298;321.0;326.1;317.1;29744;4863;
17/05/2015 10:40:39;56774;56457;56256;136.29;135.35;132.19;11411;5465;228481;56804;56526;56222;324.5;331.0;316.7;29698;4819;
17/05/2015 10:40:40;56763;56523;56180;134.83;132.97;130.28;11267;5400;228481;56821;56541;56284;323.0;325.7;319.5;29686;4868;
17/05/2015 10:40:41;56812;56546;56232;136.95;135.27;132.02;11379;5478;228481;56853;56568;56244;331.6;328.9;319.5;29819;4960;
17/05/2015 10:40:42;56725;56530;56344;135.28;133.56;131.07;11358;5482;228481;56766;56541;56361;323.2;331.4;318.3;29762;4934;
17/05/2015 10:40:43;56970;56584;56286;136.93;135.15;132.11;11355;5536;228481;56877;56553;56256;327.9;329.6;324.0;29828;5004;
17/05/2015 10:40:44;56774;56630;56223;135.77;133.30;130.66;11202;5413;228481;57015;56597;56307;327.1;330.0;318.9;29802;5003;
17/05/2015 10:40:45;56680;56501;56192;134.32;133.04;130.01;11182;5357;228481;56748;56648;56208;322.6;333.0;322.1;29787;4894;
17/05/2015 10:40:46;56649;56517;56203;133.57;132.08;128.82;10961;5222;228481;56726;56537;56240;327.7;332.4;322.9;29676;4904;
17/05/2015 10:40:47;56621;56575;56108;129.73;128.09;125.30;10864;5107;228481;56637;56591;56220;320.6;326.5;320.1;29634;4845;
17/05/2015 10:40:48;56765;56602;56131;131.98;131.22;128.11;11117;5255;228481;56810;56604;56137;325.4;327.3;317.1;29650;4878;
17/05/2015 10:40:49;56710;56555;56216;132.39;130.84;128.38;11168;5294;228481;56670;56575;56146;324.1;329.3;315.53;29675;4864;
17/05/2015 10:40:50;56898;56510;56234;132.95;130.99;127.56;11096;5286;228481;56944;56526;56266;317.4;328.0;316.21;29607;4863;
17/05/2015 10:40:51;56729;56555;56497;133.48;131.55;127.14;11071;5321;228481;56779;56437;56220;319.1;323.8;316.3;29695;4805;
17/05/2015 10:40:52;56776;56377;56228;132.88;130.70;127.60;11052;5285;228481;56777;56582;56518;320.8;326.0;319.9;29612;4758;
17/05/2015 10:40:53;56761;56566;56113;132.93;130.49;127.80;11065;5338;228481;56819;56579;56244;321.4;332.9;320.4;29915;5028;
17/05/2015 10:40:54;56630;56555;56180;131.01;132.77;126.53;10999;5319;228481;56664;56566;56161;320.2;329.0;318.2;29798;5003;
17/05/2015 10:40:55;56892;56566;56275;132.57;129.39;126.37;10933;5298;228481;56726;56586;56211;319.6;325.0;318.7;29710;4948;
17/05/2015 10:40:56;56836;56751;56275;132.20;129.93;125.79;11034;5398;228481;56944;56784;56298;324.7;337.1;326.4;29848;5107;
17/05/2015 10:40:57;56843;56720;56331;132.75;131.74;127.26;11091;5413;228481;56895;56599;56305;323.9;329.3;319.2;29850;5152;
17/05/2015 10:40:58;56601;56606;56124;129.99;132.15;126.83;11073;5367;228481;56713;56751;56365;319.0;334.6;320.9;29859;5161;
17/05/2015 10:40:59;56680;56508;56239;130.66;130.13;126.38;11096;5353;228481;56724;56624;56278;320.6;328.4;318.7;29837;5140;
17/05/2015 10:41:00;56674;56459;56353;130.69;130.96;130.24;11142;5387;228481;56721;56484;56184;319.5;328.0;316.7;29838;5132;
17/05/2015 10:41:01;56660;56421;56299;131.46;130.81;128.62;11129;5400;228481;56695;56461;56383;321.4;326.9;319.6;29983;5231;
